texto,classe
contratação de empresa para prestação de serviços técnicos especializados em consultoria e assessoria tributária de apoio à arrecadação municipal visando atender às necessidades do município de uruçuí/pi.    ,0
apresentação artística de taty girl durante as comemorações alusivas ao aniversário da cidade no dia 01/05/2023 na cidade de francinópolis - pi.,0
contratação de empresa para aquisição de forma emergencial de material de construção para ser usado em pequenos reparos nos prédios da secretaria municipal do trabalho e assistência e desenvolvimento social.,0
contratação de pessoa jurídica especializada no fornecimento e materiais elétricos e eletrônicos destinados a manutenção do sistema de iluminação pública do município de floriano-pi.,0
contratação de empresa para fornecimento de material de higiene limpeza e afins para atender as necessidades da prefeitura municipal de são josé do piauí/pi suas secretarias e órgãos municipais.,0
contratação de empresa especializada para o fornecimento de peças para os veículos leves diesel e máquinas pesadas em atendimento às necessidades do município de picos-pi e suas secretarias.,0
execução das obras e serviços de terraplenagem fosso para balanças piso intertravado calçadas da ada pedra argamassada cercas de fechamento e alambrados galvanizados de proteção da zpe de parnaíba-pi incluindo projeto executivo.,0
contratação de empresa para realizar melhorias de quatro cruzamentos para escoamento de aguas pluviais no município.,0
contratação de empresa para aquisição de generos alimenticios e cesta básica.,0
aquisição de 04 (quatro) unidades de veículos do tipo van furgão envidrado com interior adaptado com mesas de estação de trabalho cadeiras para atendimento ao contribuinte e demais itens necessários para funcionarem como unidades móveis de fiscalização (postos fiscais móveis) pela unitran/sefaz-pi conforme especificações e exigências estabelecidas no termo de referência - anexo i do edital.,0
contratação da banda evertton torres para apresentação de um show da tradicional festa da mandioca que acontecerá nos dias 17 18 e 19 de agosto de 2023 na cidade de marcolândia – pi.,0
contratação de banda (joão pisada) para apresentação artistica em alusão aos festejos do povoado serra da santa cruz no municipio de socorro do piauí-pi na data de 01 de maio de 2023,0
contratação de artistas (victor meira) diretamente para apresentação nos festejos do municipio de água branca - pi no dia 15 de agosto de 2023.,0
contratação direta de empresa para confecção das provas escritas a que serão submetidos os candidatos do xii processo seletivo de estagiários de nível superior (graduação) promovido pelo ministério público do estado do piauí,0
1.1. constitui objeto do presente contrato a contratação de empresa especializada para prestação de serviço de manutenção conserto e reparo na estação adutora nova fortaleza zona rural do município de lagoa do barro do piauí/pi conforme proposta apresentada que passa a fazer parte integrante deste termo.,0
contratação de empresa para prestação de serviço de manutenção de veículo para a prefeitura de são miguel do fidalgo – piauí. ,0
locação de imóvel situado na zona rural do município de floriano para funcionamento do matadouro público municipal contendo espaço destinado ao abate de animais (bovino caprinos ovinos e suínos) área de administração banheiros individuais lavatórios e área de dejetos para atender as necessidades da secretaria municipal de desenvolvimento rural e abastecimento de acordo com a proposta e documentos que integram o processo administrativo nº 001.0005204/2018.,0
aquisição de material limpeza copa cozinha e outros para atender a prefeitura municipal e respectivas secretarias do municipio de avelino lopes-pi.,0
pagamento indenizatório no valor de r$ 75.00000 (setenta e cinco mil reais) referente a contratação dos serviços de contratação do artista leo cachorrão para se apresentar na 4ª feira de agricultura familiar do município de lagoa de são francisco/pi.,0
contratação de empresa para aquisição de tendas (confeccionadas em tubos em ferro e com lona branca no estilo piramidal no teto com base em estruturas metalica medindo 500x500 metros cada lado altura de 25 metros em seus pés de sustentação no municipio de são joão do piauí - pi,0
contratação de profissional do setor artistico para animação do aniversario de 32 anos de emancipação politica do município,0
contratação de empresa para emissão de fotos 3x4  e produção de videos nos eventos da ação social setas com o tema “setas fortalecendo a cidadania  para  os programas “criança feliz e aepeti para a secretaria municipal do trabalho assistencia e desenvolvimento social-setas.,0
contratação de empresa no ramo de fornecimento de veículo tipo caminhão para o município de bela vista do piauí – pi.,0
contratação dos serviços de locação com mobilização de rolo compactador liso sem operador destinados aos serviços de terraplanagem de diversas ruas  localizadas na zona urbana do município de júlio borges.,0
 sistema de registro de preços para o objeto – postes de concreto -  destinados a futuras contratações a fim de atender necessidades do município de  de demerval lobão-pi,0
contratação de empresa especializada para fornecimento de livros para rede de ensino infantil visando assim atender as necessidades da secretaria municipal de educação do município de altos/pi.,0
contratação e pessoa jurídica para a execução de serviços de pavimentação asfáltica em vias pública no município de bertolínia-pi conforme projeto básico anexo e convênio. convênio plataforma + brasil nº 919627/2021 obra: pavimentação em cbuq no município de bertolínia/pi local: zona urbana do município de bertolínia/pi fonte de custo onerado: sinapi: 07/2022 sicro - dnit 04/2022 seinfra-ce 27 orse 06/2022 bdi: 2055% bdi de aquisição: 1500% lso: 11186% (hora) 7063% (mês),0
